id,funcion_principal,subcategoria,establecimiento,funcion_secundaria,programacion,sucursal,sala,direccion,calle,altura,barrio,comuna,latitud,longitud,telefono,mail,web,facebook,twitter,instagram,camara_1,camara_2,redes,punto_de_cultura,otras_redes,capacidad_total,codigo_postal,codigo_postal_argentino
2924,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA CENTRAL JUAN JOSE MONTES DE OCA,,,,,PARAGUAY 2155,PARAGUAY,2155,RECOLETA,COMUNA 02,-34.598418311132896,-58.39826047923351,,BIBMED@FMED.UBA.AR - PROCTEC@FMED.UBA.AR [PROCESOS TECNICOS],WWW.FMED.UBA.AR/BIBLIOTECA/INFO.HTM,,,,,,,,,,1121,C1121ABG
2951,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE DOCUMENTACION E INFORMACION UNIVERSIDAD DE BUENOS AIRES - INSTITUTO DE INVESTIGACIONES GINO GERMANI,,,,,"URIBURU JOSE E., PRES. 950","URIBURU JOSE E., PRES.",950,RECOLETA,COMUNA 02,-34.5975817032621,-58.398995671001394,(011) 4508-3815,CDI@MAIL.FSOC.UBA.AR,HTTP://WWW.IIGG.FSOC.UBA.AR,,,,CAICYT,,,,,,1114,C1114AAD
2952,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE DOCUMENTACION MAESTRIA EN SALUD PUBLICA. UNIVERSIDAD DE BUENOS AIRES.,,,,,"URIBURU JOSE E., PRES. 950","URIBURU JOSE E., PRES.",950,RECOLETA,COMUNA 02,-34.5975817032621,-58.398995671001394,4508-3618 / 24 INT. 219 FAX (54.011) 4508-3628,MASP@CEA.UBA.AR,WWW.FMED.UBA.AR/DEPTO/SALUDPUBLICA/INDEX.HTM,,,,BIBLIOMED,,,,,,1114,C1114AAD
3090,ESPACIO DE EXHIBICION,MUSEO,"MUSEO ""BERNARDO A. HOUSSAY"" DE HISTORIA DE LA CIENCIA Y LA TECNOLOGIA",,,,,PARAGUAY 2155,PARAGUAY,2155,RECOLETA,COMUNA 02,-34.5984148,-58.3982629,5950-9622,MUSEOHM@FMED.UBA.AR,,,,,,,,,,,1121,C1121ABG
3097,ESPACIO DE EXHIBICION,MUSEO,"MUSEO DE FARMACO BOTANICA ""JUAN A. DOMINGUEZ""",,,,,JUNIN 956,JUNIN,956,RECOLETA,COMUNA 02,-34.5978201,-58.397456299999995,4964-8235,,,,,,,,,,,,1113,C1113AAD
3099,ESPACIO DE EXHIBICION,MUSEO,"MUSEO DE LA FARMACIA ""DRA. ROSA DALESSIO DE CARNEVALE BONINO""",,,,,JUNIN 956,JUNIN,956,RECOLETA,COMUNA 02,-34.5978201,-58.397456299999995,4964-8200 INTERNO 8339,RMORA@FFYB.UBA.AR,,,,,,,,,,,1113,C1113AAD
3100,ESPACIO DE EXHIBICION,MUSEO,"MUSEO DE LA HISTORIA DE LA MEDICINA ""VICENTE ANIBAL RISOLIA""",,,,,URIBURU JOSE E.. PRES. 949,URIBURU JOSE E.. PRES.,949,RECOLETA,COMUNA 02,-34.597738299999996,-58.398919400000004,5950-9602,,HTTP://WWW.UBA.AR/EXTENSION/CONTENIDOS,,,,,,,,,,1114,C1114AAC
911,ESPACIO DE EXHIBICION,MUSEO,MUSEO HISTORICO DEL HOSPITAL RIVADAVIA,,,,,LAS HERAS GENERAL AV. 2670,LAS HERAS GENERAL AV.,2670,RECOLETA,COMUNA 02,-34.584355200000005,-58.4008113,4809-2055,INFO@MVHBR.COM.AR,WWW.MVHBR.COM.AR,,,,,,,,,,1425,C1425ASQ
2645,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA - MINISTERIO DE SALUD Y ACCION SOCIAL - INSTITUTO NACIONAL DE GENETICA MEDICA,,,,,LAS HERAS GENERAL AV. 2670,LAS HERAS GENERAL AV.,2670,RECOLETA,COMUNA 02,-34.5843582897569,-58.400808844025605,,POSTMASTER@INGEM.GUTI.SLD.AR,,,,,CAICYT,,,,,,1425,C1425ASQ
1888,LIBRERIA,,LIBRERIA ANTIGONA,,,LAS HERAS,,LAS HERAS GENERAL AV. 2597,LAS HERAS GENERAL AV.,2597,RECOLETA,COMUNA 02,-34.5851331935393,-58.3996816366399,,,,,,,,,,,,,1425,C1425ASC
955,ESPACIO DE EXHIBICION,MUSEO,MUSEO DEL LIBRO Y DE LA LENGUA,,,,,LAS HERAS GENERAL AV. 2555,LAS HERAS GENERAL AV.,2555,RECOLETA,COMUNA 02,-34.5853163555778,-58.399478652458896,4808 0090,MUSEODELLIBRO@BN.GOV.AR,https://www.bn.gov.ar/biblioteca/museo,,,,,,,,,,1425,C1425ASC
2262,MONUMENTOS Y LUGARES HISTORICOS,,EDIFICIOS DE LA CALLE AUSTRIA 2577 / 2593,,,,,AUSTRIA 2581,AUSTRIA,2581,RECOLETA,COMUNA 02,-34.584579999999995,-58.399269999999994,,,,,,,,,,,,,1425,C1425EGQ
2139,MONUMENTOS Y LUGARES HISTORICOS,,INSTITUTO NACIONAL JUAN DOMINGO PERON,,,,,JOSE LEON PAGANO 2602,JOSE LEON PAGANO,nan,RECOLETA,COMUNA 02,-34.58444,-58.39917,,,,,,,,,,,,,,
1690,LIBRERIA,,LIBRO 90,,,,,"GUTIERREZ, JUAN MARIA 2551","GUTIERREZ, JUAN MARIA",2551,RECOLETA,COMUNA 02,-34.5874797,-58.3986132,4803-0088,mflorlemos@gmail.com,s/d,,,,,,,,,,1425,C1425AQA
882,ESPACIO DE EXHIBICION,MUSEO,MUSEO NACIONAL DEL GRABADO,,,,,AGUERO 2502,AGUERO,2502,RECOLETA,COMUNA 02,-34.5847626308705,-58.39775131606321,4802-3295,,WWW.CULTURA.GOV.AR/DIRECCIONES,,,,,,,,,,1425,C1425EID
651,ESPACIO DE EXHIBICION,GALERIA DE ARTE,DE LA RECOLETA GALERIA DE ARTE,,,,,AGUERO 2502,AGUERO,2502,RECOLETA,COMUNA 02,-34.5847626308705,-58.39775131606321,4806-9793 / 9825,ARTE@GALERIADELARECOLETA.COM.AR,WWW.GALERIADELARECOLETA.COM.AR,,,,,,,,,,1425,C1425EID
2469,BIBLIOTECA,HISTORICA,CENTRO VICTORIA OCAMPO,,,,,AGUERO 2502,AGUERO,2502,RECOLETA,COMUNA 02,-34.5847626308705,-58.39775131606321,,BNCVO@RED.BIBNAL.EDU.AR,,,,,CAICYT,,,,,,1425,C1425EID
2470,BIBLIOTECA,,BIBLIOTECA - BIBLIOTECA NACIONAL,,,,,AGUERO 2505,AGUERO,2505,RECOLETA,COMUNA 02,-34.584450704632104,-58.397278888312904,011 4808-6090,BN@BIBNAL.EDU.AR,HTTP://WWW.BN.GOV.AR/,,,,,,,,,,1425,C1425EIC
951,ESPACIO DE EXHIBICION,MUSEO,MUSEO DE LA TELEVISION PUBLICA,,,,,FIGUEROA ALCORTA. PRES. AV. 2977,FIGUEROA ALCORTA. PRES. AV.,2977,RECOLETA,COMUNA 02,-34.5811589,-58.396867099999994,,,,,,,,,,,,,1425,C1425CKI
2061,LIBRERIA,,GALERNA LIBROS,,,PARAGUAY,,URUGUAY 1049,URUGUAY,1049,RETIRO,COMUNA 01,-34.5964081506618,-58.3870558422799,,,,,,,,,,,,,1016,C1016ACA
2063,LIBRERIA,,LUCAS,,,URUGUAY,,URUGUAY 975,URUGUAY,975,RETIRO,COMUNA 01,-34.5974085436217,-58.38700174483439,,,,,,,,,,,,,1015,C1015ABS
3034,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,SECRETARIA ACADEMICA,,,,,URUGUAY 1037,URUGUAY,1037,RETIRO,COMUNA 01,-34.5966362848673,-58.3870400223178,4811-0071/2. 4811-0081/3,CARI@CARI1.ORG.AR,WWW.CARI1.ORG.AR/PUBLICACIONES.HTML,,,,RENDIAP,,,,,,1016,C1016ACA
284,CALESITA,,CARROUSEL CLASICO,,,,,POSADAS,POSADAS,nan,RETIRO,COMUNA 01,-34.5888754241095,-58.383992849939006,,,,,,,,,,,,,,
2593,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA ASOCIACION MEDICA ARGENTINA,,,,,SANTA FE AV. 1171,SANTA FE AV.,1171,RETIRO,COMUNA 01,-34.5954669433431,-58.383782892655894,5276 1040,INFO@AMA-MED.ORG.AR,HTTPS://WWW.AMA-MED.ORG.AR/BIBLIOTECA/,,,,,,,,,,1059,C1059ABF
458,CENTRO CULTURAL,,ESPACIO CULTURAL EMBAJADA DEL BRASIL,,,,,ARROYO 1138,ARROYO,1138,RETIRO,COMUNA 01,-34.5915821,-58.3836032,4515-2451,CULTURA@BRASIL.ORG.AR,WWW.BUENOSAIRES.ITAMARATY.GOV.AR,,,,,,,,,,1007,C1007AAH
2592,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA 'DOMINGO FAUSTINO SARMIENTO',,,,,SANTA FE AV. 1145,SANTA FE AV.,1145,RETIRO,COMUNA 01,-34.5954384213762,-58.38342477093929,4816-5406/4745 FAX: 4816-5406/4745,BIBLIOTECA@CIENTIFICA.ORG.AR,WWW.CIENTIFICA.ORG.AR,,,,UNIRED,VITRUVIO,,,,,1059,C1059ABF
750,ESPACIO DE EXHIBICION,GALERIA DE ARTE,HERLIZKA + FARIA,,,,,LIBERTAD 1630,LIBERTAD,1630,RETIRO,COMUNA 01,-34.589221020243805,-58.383400965585004,4313 2993,info@herlitzkafaria.com,http://www.henriquefaria-ba.com/es,,,@herlitzkafaria,MERIDIANO,,,,,,1016,C1016ABH
1734,LIBRERIA,,LIBRERIA ANTIGONA. SUCURSAL CERRITO,,,,,CERRITO 1128,CERRITO,1128,RETIRO,COMUNA 01,-34.5952254,-58.38279010000001,4815-2323,antigona9dejulio@edicionesdelsol.com.ar,https://www.antigonalibros.com.ar/,,,,,,,,,,1010,C1010AAX
721,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ZURBARAN,,,,,CERRITO 1522,CERRITO,1522,RETIRO,COMUNA 01,-34.589743189898,-58.3825937933009,4815-1556,CMP@ZURBARAN.COM.AR,WWW.ZURBARANGALERIA.COM.AR,https://www.facebook.com/ZurbaranArteArgentino/,,,,,,,,,1010,C1010ABF
678,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA RICARDO LOPEZ,,,,,ARENALES 966,ARENALES,966,RETIRO,COMUNA 01,-34.594174286739005,-58.3808588204414,4394-6000,RICARDOLOPEZ@YAHOO.COM.AR,http://www.ricardolopezgaleria.com.ar/,https://www.facebook.com/GaleriaRicardoLopez/,@LopezGaleria,,,,,,,,1061,C1061AAF
2634,BIBLIOTECA,ESPECIALIZADA EMPRESARIAL,BIBLIOTECA - LABORATORIO ALLERGAN-LOA,,,,,DEL LIBERTADOR AV. 498,DEL LIBERTADOR AV.,498,RETIRO,COMUNA 01,-34.5897363877519,-58.380415021709204,6322-6464. EXT. 7010. FAX: 6322-6464. EXT. 7000.,,,,,,BIBLIOMED,,,,,,1001,C1001ABR
2240,MONUMENTOS Y LUGARES HISTORICOS,,PLAZA DE LA MEMORIA,,,,,ARROYO 901,ARROYO,901,RETIRO,COMUNA 01,-34.591390000000004,-58.380280000000006,,,,,,,,,,,,,1007,C1007AAC
685,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA URSOMARZO,,,,,ARENALES 921,ARENALES,921,RETIRO,COMUNA 01,-34.594072600000004,-58.3801961,4393-0871,info@galeriaursomarzo.com.ar,WWW.GALERIAURSOMARZO.COM.AR,,,,,,,,,,1061,C1061AAE
688,ESPACIO DE EXHIBICION,GALERIA DE ARTE,SUIPACHA GALERIA,,,,,SUIPACHA 1264,SUIPACHA,1264,RETIRO,COMUNA 01,-34.5933195419593,-58.380117743449794,4322-1566,,http://suipachagaleria.com.ar/,,,,,,,,,,1011,C1011ACB
687,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA LAGARD,,,,,SUIPACHA 1216,SUIPACHA,1216,RETIRO,COMUNA 01,-34.5937868,-58.380100899999995,4393-7822,,WWW.GALERIALAGARD.COM.AR,,,,,,,,,,1011,C1011ACB
324,CENTRO CULTURAL,,BRITISH ART CENTRE,,,,,SUIPACHA 1333,SUIPACHA,1333,RETIRO,COMUNA 01,-34.592180035606496,-58.380068391721295,4393-6941,INFORMES@BRITISHARTCENTRE.ORG.AR,WWW.BRITISHARTCENTRE.ORG.AR,,,,,,,,,,1011,C1011ACC
1110,ESPACIO DE FORMACION,,INSTITUTO DE LA ASOCIACION ARGENTINA DE AGENCIAS DE PUBLICIDAD,,,,,SUIPACHA 1333,SUIPACHA,1333,RETIRO,COMUNA 01,-34.592180035606496,-58.380068391721295,5556-3450 / 5556-3490 / 9,INFO@AAAP.ORG.AR,WWW.AAAP.ORG.AR,,,,,,,,,,1011,C1011ACC
842,ESPACIO DE EXHIBICION,MUSEO,MUSEO DE ARTE HISPANOAMERICANO ISAAC FERNANDEZ BLANCO,,SI,,AUDITORIO,SUIPACHA 1422,SUIPACHA,1422,RETIRO,COMUNA 01,-34.590901591725,-58.3799282809011,4327-0272,MIFB_PRENSA@BUENOSAIRES.GOB.AR,HTTP://WWW.MUSEOFERNANDEZBLANCO.BUENOSAIRES.GOV.AR,,,,,,,,,,1011,C1011ACF
1872,LIBRERIA,,ACME AGENCY,,,ARENALES,,ARENALES 885,ARENALES,885,RETIRO,COMUNA 01,-34.59407,-58.379797499999995,,,,,,,,,,,,,1061,C1061AAC
938,ESPACIO DE EXHIBICION,MUSEO,MUSEO HISPANOAMERICANO FDEZ BLANCO Y CASA GIRONDO,,,,,SUIPACHA 1444,SUIPACHA,1444,RETIRO,COMUNA 01,-34.5905997956631,-58.3797459150993,,,,,,,,,,,,,1011,C1011ACF
714,ESPACIO DE EXHIBICION,GALERIA DE ARTE,HUELLAS,,,,,CABRAL. SGTO. 885,CABRAL. SGTO.,885,RETIRO,COMUNA 01,-34.5946642383542,-58.3797271339044,4328-7410,INFO@HUELLASARTE.COM.AR,,,,,,,,,,,1059,C1059AAA
713,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ALEJANDRO FAGGIONI. ESTUDIO DE ARTE,,,,,"CABRAL, SGTO. 881","CABRAL, SGTO.",881,RETIRO,COMUNA 01,-34.5946620454279,-58.3796803630997,4393 9995,alejandro@alejandrofaggioni.com,http://www.alejandrofaggioni.com/,,,,MERIDIANO,,,,,,1059,C1059AAA
2404,MONUMENTOS Y LUGARES HISTORICOS,,EX ADMINISTRACION DEL FFCC B.MITRE Y EL MUSEO NACIONAL FERROVIARIO,,,,,DEL LIBERTADOR AV. 402,DEL LIBERTADOR AV.,402,RETIRO,COMUNA 01,-34.59004,-58.37948000000001,,,,,,,,,,,,,1001,C1001ABR
1251,ESPACIO ESCENICO,SALA DE TEATRO,EL GATO VIEJO,BAR ,SI,,,DEL LIBERTADOR AV. 405,DEL LIBERTADOR AV.,405,RETIRO,COMUNA 01,-34.5899825542269,-58.3793572317922,6909-9372,TEATROELGATOVIEJO@GMAIL.COM,,WWW.FACEBOOK.COM/TEATROELGATOVIEJO/,,,,,,,,,1001,C1001ABE
658,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ALDO DE SOUSA. GALERIA DE ARTE,,,,,ARROYO 858,ARROYO,858,RETIRO,COMUNA 01,-34.5917126967622,-58.3792870369738,4393-0803,arroyo@aldodesousa.com.ar,https://www.aldodesousa.com.ar/,,,@aldodesousagaleria,MERIDIANO,,,,,,1007,C1007AAB
768,ESPACIO DE EXHIBICION,GALERIA DE ARTE,HOY EN EL ARTE GALERIA,,,,,JUNCAL 848,JUNCAL,848,RETIRO,COMUNA 01,-34.5929185646511,-58.3791965328903,4322-2208,galeriahoyenelarte@gmail.com,WWW.GALERIAHOYENELARTE.COM.AR,,,,,,,,,,1062,C1062ABF
683,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA VAN EYCK,,,,,SANTA FE AV. 834,AV. SANTA FE,834,RETIRO,COMUNA 01,-34.595232359463,-58.3790950057285,4311-6568 // 43116569 // 43116573,GALERIADEARTE@VANEYCK.COM.AR,WWW.VANEYCK.COM.AR,,,,,,,,,,1059,C1059ABP
707,ESPACIO DE EXHIBICION,GALERIA DE ARTE,PALATINA GALERIA DE ARTE,,,,,ARROYO 821,ARROYO,821,RETIRO,COMUNA 01,-34.5920753,-58.3788969,4327-0620,PALATINA@FIBERTEL.COM.AR,http://www.galeriapalatina.com.ar/,https://www.facebook.com/pages/category/Art-Gallery/Galeria-Palatina-120023278192700/,,@GALERIAPALATINA,,,,,,,1007,C1007AAA
705,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ARROYO,,,,,ARROYO 830,ARROYO,830,RETIRO,COMUNA 01,-34.5921982,-58.378893500000004,4325-0947,INFO@GALARROYO.COM,WWW.GALARROYO.COM,https://www.facebook.com/ArroyoRemates,@ArroyoRemates,https://www.instagram.com/arroyoremates/?hl=es-la,,,,,,,1007,C1007AAB
727,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ROLF ART,,,,,ESMERALDA 1353,ESMERALDA,1353,RETIRO,COMUNA 01,-34.592110639696,-58.3783873694477,4326-3679,info@rolfart.com.ar,http://rolfart.com.ar/,https://www.facebook.com/ROLF.ART.productora/,@ROLF_ART,https://www.instagram.com/rolf_art/?hl=es-la,MERIDIANO,,,,,,1007,C1007ABS
749,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA VASARI,,,,,ESMERALDA 1357,ESMERALDA,1357,RETIRO,COMUNA 01,-34.5920429625269,-58.378349120044405,4327-0664 / 4328 5237,vasari@galeriavasari.com.ar,WWW.GALERIAVASARI.COM.AR,https://www.facebook.com/Galeria-Vasari-142376112483703/,,https://www.instagram.com/galeriavasari/,MERIDIANO,,,,,,1007,C1007ABS
741,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA VAN RIEL,,,,,JUNCAL 790,JUNCAL,790,RETIRO,COMUNA 01,-34.5929668523095,-58.3782644215084,4313-5553,info@vanriel.com.ar,WWW.VANRIEL.COM.AR,,,@galeriavanriel,MERIDIANO,,,,,,1062,C1062ABD
828,ESPACIO DE EXHIBICION,MUSEO,MUSEO DE LA DIPLOMACIA ARGENTINA,,,,,ARENALES 761,ARENALES,761,RETIRO,COMUNA 01,-34.5940481,-58.37801379999999,4819-7000,INFO@CANCILLERIA.GOB.AR,WWW.MRECIC.GOB.AR,,,,,,,,,,1061,C1061AAA
725,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ROLDAN MODERNO,,,,SUBASTAS,JUNCAL 743,JUNCAL,743,RETIRO,COMUNA 01,-34.5927865710959,-58.377715655138,4394 0830 / 3666,galeria@roldan.cc,https://roldan.cc/es/moderno,,,@roldanmoderno,MERIDIANO,,,,,,1062,C1062ABC
2328,MONUMENTOS Y LUGARES HISTORICOS,,PALACIO SAN MARTIN - EX PALACIO ANCHORENA,,,,,BASAVILBASO 1216,BASAVILBASO,nan,RETIRO,COMUNA 01,-34.593959999999996,-58.3776,,,,,,,,,,,,,,
2633,BIBLIOTECA,ESCOLAR,BIBLIOTECA - ESCUELA TECNICA N°  12 DE 1 LIBERTADOR GRAL SAN MARTIN,,,,,DEL LIBERTADOR AV. 238,DEL LIBERTADOR AV.,238,RETIRO,COMUNA 01,-34.5918247778099,-58.37710157737,4328-4433 / 9421,BIBLIOTECAET12@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/EDUCACION/BIBLEDUC/RED_SECUNBIB/INDEX.PHP?MENU_ID=33286,,,,SECUNBIB,,,,,,1001,C1001ABP
2729,BIBLIOTECA,ESCOLAR,BIBLIOTECA - INSTITUTO DE EDUCACION SUPERIOR EN LENGUAS VIVAS JUAN RAMON FERNANDEZ,,,,,"PELLEGRINI, CARLOS 1515","PELLEGRINI, CARLOS",1515,RETIRO,COMUNA 01,-34.59031674407,-58.381304106326,4322-3998 INT. 121,BIBLIOTECALENGUASVIVAS@YAHOO.COM.AR,HTTP://IESLVF.CABA.INFD.EDU.AR/SITIO/,,,,COMENIUS,,,,,,1011,C1011AAE
2733,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA ANTARTIDA,,,,,CERRITO 1248,CERRITO,1248,RETIRO,COMUNA 01,-34.5936403146761,-58.3829198052703,4812-0071/72,,WWW.DNA.GOV.AR,,,,,,,,,,1010,C1010AAZ
2734,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA CENTRAL UNIVERSIDAD DE AUSTRAL,,,,,CERRITO 1250,CERRITO,1250,RETIRO,COMUNA 01,-34.593508835686606,-58.3829256665769,,BIBLIOTECA@AUSTRAL.EDU.AR,WWW.AUSTRAL.EDU.AR/BIBLIOTECA/BIBLIOTECA-FCB/,,,,,,,,,,1010,C1010AAZ
2735,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA ING. LUIS A. HUERGO,,,,,CERRITO 1250,CERRITO,1250,RETIRO,COMUNA 01,-34.593508835686606,-58.3829256665769,011 48110570/ 4133. int.2113,BIBLIOTECA@CAI.ORG.AR,HTTP://WWW.CAI.ORG.AR/BIBLIOTECA,,,,REDAM,,,,,,1010,C1010AAZ
2736,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE DOCUMENTACION FEDERACION IBEROAMERICANA DE BOLSAS FIAB,,,,,CERRITO 1266,CERRITO,1266,RETIRO,COMUNA 01,-34.5933624812721,-58.3829321910095,4816-4401 FAX: 4816-1997,"CENTRODOC@FIABNET.ORG, POSTMASTER@FIABV.ORG.AR",WWW.FIABNET.ORG/ES/CATEGORIA.ASP?ID_CATEGORIA=42,,,,UNIRED,,,,,,1010,C1010AAZ
2768,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA - CENTRO DE ECONOMIA INTERNACIONAL. MINISTERIO DE RELACIONES EXTERIORES,,,,,ESMERALDA 1212,ESMERALDA,1212,RETIRO,COMUNA 01,-34.5937478816001,-58.3786026074825,4819-7488,VBN@MRECIC.GOV.AR,HTTP://WWW.CEI.GOV.AR,,,,RENDIAP,,,,,,1007,C1007ABR
2769,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA DEL ISER,,,,,ESMERALDA 1212,ESMERALDA,1212,RETIRO,COMUNA 01,-34.5937478816001,-58.3786026074825,4819 8144 / 8145,BIBLIOTECAISEN-MREC@MRECIC.GOV.AR,,,,,,,,,,,1007,C1007ABR
3010,BIBLIOTECA,COMUNITARIA Y/O EXTRANJERA,BIBLIOTECA - FUNDACION KONRAD ADENAUER,,,,,SUIPACHA 1175,SUIPACHA,1175,RETIRO,COMUNA 01,-34.594431647422496,-58.37992490764171,4326-2552 FAX 4326-9944,GUADALUPE.BARRERA@KAS.ORG.AR,WWW.KAS.ORG.AR,,,,RENDIAP,,,,,,1008,C1008AAW
3105,ESPACIO DE EXHIBICION,MUSEO,"MUSEO NACIONAL FERROVIARIO ""RAUL SCALABRINI ORTIZ""",,,,,DEL LIBERTADOR AV. 405,DEL LIBERTADOR AV.,405,RETIRO,COMUNA 01,-34.5899792,-58.3793603,4318-3343 / 3330,MUSEOFERROVIARIO@ADIFSE.COM.AR,HTTPS://WWW.ARGENTINA.GOB.AR/MUSEOFERROVIARIO,,,,,,,,,,1001,C1001ABE
1450,ESPACIO ESCENICO,CLUB DE MUSICA EN VIVO,LA BIBLIOTECA CAFE,BAR,SI,,,"ALVEAR, MARCELO T. DE 1155","ALVEAR, MARCELO T. DE",1155,RETIRO,COMUNA 01,-34.5968157700597,-58.383559133647005,48110673,EDITH@LABIBLIOTECACAFE.COM.AR,WWW.LABIBLIOTECACAFE.COM.AR,https://www.facebook.com/BibliotecaCafe/,@bibliotecacafe,https://www.instagram.com/labibliotecacafe/,,,,,,,1058,C1058AAQ
1104,ESPACIO DE FORMACION,,ABM,,,,,ALVEAR. MARCELO T. DE 1157,ALVEAR. MARCELO T. DE,1157,RETIRO,COMUNA 01,-34.596816600000004,-58.383558900000004,4816-1314 / 1644,INFO@ABM.EDU.AR,WWW.ABM.EDU.AR,,,,,,,,,,1058,C1058AAQ
1245,ESPACIO ESCENICO,SALA DE TEATRO,TEATRO DEL GLOBO,,,,,ALVEAR. MARCELO T. DE 1149,ALVEAR. MARCELO T. DE,1149,RETIRO,COMUNA 01,-34.5967979414775,-58.383255196151296,4816-3307,,,WWW.FACEBOOK.COM/TEATRO-DEL-GLOBO-1670357616529837/,,,,,,,,,1058,C1058AAQ
1181,ESPACIO ESCENICO,SALA DE TEATRO,TEATRO COLISEO,ESPACIO DE FORMACION,,,,ALVEAR. MARCELO T. DE 1109,ALVEAR. MARCELO T. DE,1109,RETIRO,COMUNA 01,-34.596790408301004,-58.3830798313219,4814-3056,INFO@TEATROCOLISEO.ORG.AR,WWW.TEATROCOLISEO.ORG.AR,WWW.FACEBOOK.COM/COLISEO.TEATRO/?REF=BOOKMARKS,@TEATRO_COLISEO,,,,,,,,1058,C1058AAQ
1539,LIBRERIA,,LIBRERIA NUEVOS CAMINOS,,,,,"PELLEGRINI, CARLOS 971","PELLEGRINI, CARLOS",971,RETIRO,COMUNA 01,-34.5971161442152,-58.3813358560312,,,,,,,,,,,,,1009,C1009ABS
811,ESPACIO DE EXHIBICION,GALERIA DE ARTE,CRE-ARTE ARGENTINA,,,,,"PELLEGRINI, CARLOS 877","PELLEGRINI, CARLOS",877,RETIRO,COMUNA 01,-34.5982481173193,-58.381255434923105,1541841140,ritalilianapulella@hotmail.com,,https://www.facebook.com/Cre-Arte-Argentina-159101377970546/,,,,,,,,,1009,C1009ABQ
1305,ESPACIO ESCENICO,SALA DE TEATRO,ND ATENEO,,,,,PARAGUAY 918,PARAGUAY,918,RETIRO,COMUNA 01,-34.5977760886731,-58.380134395130604,,INFO@NDTEATRO.COM.AR,WWW.NDTEATRO.COM.AR,WWW.FACEBOOK.COM/NDTEATRO/,,,,,,,,,1057,C1057AAN
2268,MONUMENTOS Y LUGARES HISTORICOS,,CASA DE ESTUDIOS PARA ARTISTAS,,,,,PARAGUAY 898,PARAGUAY,898,RETIRO,COMUNA 01,-34.59778,-58.37971999999999,,,,,,,,,,,,,1057,C1057AAL
2732,BIBLIOTECA,ESPECIALIZADA EMPRESARIAL,BIBLIOTECA PEDIATRICA,,,,,"PELLEGRINI, CARLOS 887","PELLEGRINI, CARLOS",887,RETIRO,COMUNA 01,-34.598007137793495,-58.3812740494164,4329-8100. FAX: 4329-8200,,,,,,BIBLIOMED,,,,,,1009,C1009ABQ
2869,BIBLIOTECA,COMUNITARIA Y/O EXTRANJERA,ISTITUTO ITALIANO DI CULTURA DI BUENOS AIRES,,,,,"ALVEAR, MARCELO T. DE 1119","ALVEAR, MARCELO T. DE",1119,RETIRO,COMUNA 01,-34.5968048756923,-58.3832379783304,+?54?11?5252-6800?,IICBUENOSAIRES@ESTERI.IT,HTTP://WWW.IICBUENOSAIRES.ESTERI.IT/IIC_BUENOSAIRES/ES/ISTITUTO,,,,,,,,,,1058,C1058AAQ
180,BAR,NOTABLE,FLORIDA GARDEN,,,,,FLORIDA 899,FLORIDA,899,RETIRO,COMUNA 01,-34.5976102,-58.375351,4312-7902,FLORIDAGARDEN@ARGENTINA.COM,,https://www.facebook.com/pages/Florida-Garden/108111885940914,,@floridagarden_oficial,,,,,,,1005,C1005AAQ
606,DISQUERIA,,DANIEL H. GONZALEZ,,,,,FLORIDA 971,FLORIDA,971,RETIRO,COMUNA 01,-34.5967013398863,-58.3753262407262,4315-1326,,,,,,,,,,,,1005,C1005AAS
